row,col,x,y,z
53,42,30.415,60.475,109.06
53,43,30.425,60.475,109.764
53,44,30.435,60.475,110.24
53,45,30.445,60.475,110.391
53,46,30.455,60.475,110.187
53,47,30.465,60.475,109.67
53,48,30.475,60.475,108.944
53,49,30.485,60.475,108.157
53,50,30.495,60.475,107.468
53,51,30.505,60.475,107.018
53,52,30.515,60.475,106.898
53,53,30.525,60.475,107.133
53,54,30.535,60.475,107.674
53,55,30.545,60.475,108.412
53,56,30.555,60.475,109.198
53,57,30.565,60.475,109.87
53,58,30.575,60.475,110.294
53,59,30.585,60.475,110.383
53,60,30.595,60.475,110.119
53,61,30.605,60.475,109.555
53,62,30.615,60.475,108.807
53,63,30.625,60.475,108.026
53,64,30.635,60.475,107.37
53,65,30.645,60.475,106.974
53,66,30.655,60.475,106.917
53,67,30.665,60.475,107.211
53,68,30.675,60.475,107.797
53,69,30.685,60.475,108.555
53,70,30.695,60.475,109.332
53,71,30.705,60.475,109.969
53,72,30.715,60.475,110.338
53,73,30.725,60.475,110.364
53,74,30.735,60.475,110.041
53,75,30.745,60.475,109.435
53,76,30.755,60.475,108.669
53,77,30.765,60.475,107.899
53,78,30.775,60.475,107.28
53,79,30.785,60.475,106.94
53,80,30.795,60.475,106.947
53,81,30.805,60.475,107.299
53,82,30.815,60.475,107.925
53,83,30.825,60.475,108.698
53,84,30.835,60.475,109.461
53,85,30.845,60.475,110.06
53,86,30.855,60.475,110.372
53,87,30.865,60.475,110.334
53,88,30.875,60.475,109.954
53,89,30.885,60.475,109.309
53,90,30.895,60.475,108.531
53,91,30.905,60.475,107.776
53,92,30.915,60.475,107.2
53,93,30.925,60.475,106.918
53,94,30.935,60.475,106.987
53,95,30.945,60.475,107.395
53,96,30.955,60.475,108.058
53,97,30.965,60.475,108.841
53,98,30.975,60.475,109.586
53,99,30.985,60.475,110.141
53,100,30.995,60.475,110.393
54,1,30.005,60.465,109.13
54,2,30.015,60.465,109.743
54,3,30.025,60.465,110.075
54,4,30.035,60.465,110.059
54,5,30.045,60.465,109.699
54,6,30.055,60.465,109.067
54,7,30.065,60.465,108.292
54,8,30.075,60.465,107.532
54,9,30.085,60.465,106.94
54,10,30.095,60.465,106.638
54,11,30.105,60.465,106.685
54,12,30.115,60.465,107.074
54,13,30.125,60.465,107.724
54,14,30.135,60.465,108.505
54,15,30.145,60.465,109.257
54,16,30.155,60.465,109.827
54,17,30.165,60.465,110.101
54,18,30.175,60.465,110.022
54,19,30.185,60.465,109.606
54,20,30.195,60.465,108.939
54,21,30.205,60.465,108.155
54,22,30.215,60.465,107.414
54,23,30.225,60.465,106.866
54,24,30.235,60.465,106.622
54,25,30.245,60.465,106.733
54,26,30.255,60.465,107.176
54,27,30.265,60.465,107.86
54,28,30.275,60.465,108.647
54,29,30.285,60.465,109.377
54,30,30.295,60.465,109.902
54,31,30.305,60.465,110.115
54,32,30.315,60.465,109.974
54,33,30.325,60.465,109.506
54,34,30.335,60.465,108.806
54,35,30.345,60.465,108.018
54,36,30.355,60.465,107.301
54,37,30.365,60.465,106.801
54,38,30.375,60.465,106.618
54,39,30.385,60.465,106.792
54,40,30.395,60.465,107.285
54,41,30.405,60.465,107.999
54,42,30.415,60.465,108.787
54,43,30.425,60.465,109.491
54,44,30.435,60.465,109.967
54,45,30.445,60.465,110.119
54,46,30.455,60.465,109.915
54,47,30.465,60.465,109.398
54,48,30.475,60.465,108.671
54,49,30.485,60.465,107.884
54,50,30.495,60.465,107.196
54,51,30.505,60.465,106.746
54,52,30.515,60.465,106.626
54,53,30.525,60.465,106.86
54,54,30.535,60.465,107.402
54,55,30.545,60.465,108.14
54,56,30.555,60.465,108.925
54,57,30.565,60.465,109.598
54,58,30.575,60.465,110.022
54,59,30.585,60.465,110.111
54,60,30.595,60.465,109.846
54,61,30.605,60.465,109.283
54,62,30.615,60.465,108.534
54,63,30.625,60.465,107.753
54,64,30.635,60.465,107.098
54,65,30.645,60.465,106.701
54,66,30.655,60.465,106.644
54,67,30.665,60.465,106.939
54,68,30.675,60.465,107.524
54,69,30.685,60.465,108.283
54,70,30.695,60.465,109.059
54,71,30.705,60.465,109.697
54,72,30.715,60.465,110.066
54,73,30.725,60.465,110.092
54,74,30.735,60.465,109.768
54,75,30.745,60.465,109.162
54,76,30.755,60.465,108.396
54,77,30.765,60.465,107.626
54,78,30.775,60.465,107.008
54,79,30.785,60.465,106.668
54,80,30.795,60.465,106.674
54,81,30.805,60.465,107.026
54,82,30.815,60.465,107.653
54,83,30.825,60.465,108.426
54,84,30.835,60.465,109.189
54,85,30.845,60.465,109.787
54,86,30.855,60.465,110.099
54,87,30.865,60.465,110.061
54,88,30.875,60.465,109.681
54,89,30.885,60.465,109.037
54,90,30.895,60.465,108.258
54,91,30.905,60.465,107.504
54,92,30.915,60.465,106.927
54,93,30.925,60.465,106.645
54,94,30.935,60.465,106.715
54,95,30.945,60.465,107.123
54,96,30.955,60.465,107.786
54,97,30.965,60.465,108.569
54,98,30.975,60.465,109.313
54,99,30.985,60.465,109.869
54,100,30.995,60.465,110.121
55,1,30.005,60.455,108.808
55,2,30.015,60.455,109.42
55,3,30.025,60.455,109.753
55,4,30.035,60.455,109.737
55,5,30.045,60.455,109.377
55,6,30.055,60.455,108.745
55,7,30.065,60.455,107.97
55,8,30.075,60.455,107.21
55,9,30.085,60.455,106.618
55,10,30.095,60.455,106.316
55,11,30.105,60.455,106.363
55,12,30.115,60.455,106.752
55,13,30.125,60.455,107.402
55,14,30.135,60.455,108.183
55,15,30.145,60.455,108.934
55,16,30.155,60.455,109.505
55,17,30.165,60.455,109.778
55,18,30.175,60.455,109.699
55,19,30.185,60.455,109.284
55,20,30.195,60.455,108.616
55,21,30.205,60.455,107.833
55,22,30.215,60.455,107.091
55,23,30.225,60.455,106.543
55,24,30.235,60.455,106.3
55,25,30.245,60.455,106.411
55,26,30.255,60.455,106.854
55,27,30.265,60.455,107.538
55,28,30.275,60.455,108.325
55,29,30.285,60.455,109.055
55,30,30.295,60.455,109.58
55,31,30.305,60.455,109.793
55,32,30.315,60.455,109.651
55,33,30.325,60.455,109.183
55,34,30.335,60.455,108.484
55,35,30.345,60.455,107.696
55,36,30.355,60.455,106.979
55,37,30.365,60.455,106.478
55,38,30.375,60.455,106.296
55,39,30.385,60.455,106.47
55,40,30.395,60.455,106.963
55,41,30.405,60.455,107.677
55,42,30.415,60.455,108.465
55,43,30.425,60.455,109.169
55,44,30.435,60.455,109.645
55,45,30.445,60.455,109.796
55,46,30.455,60.455,109.593
55,47,30.465,60.455,109.075
55,48,30.475,60.455,108.349
55,49,30.485,60.455,107.562
55,50,30.495,60.455,106.873
55,51,30.505,60.455,106.424
55,52,30.515,60.455,106.304
55,53,30.525,60.455,106.538
55,54,30.535,60.455,107.079
55,55,30.545,60.455,107.818
55,56,30.555,60.455,108.603
55,57,30.565,60.455,109.276
55,58,30.575,60.455,109.7
55,59,30.585,60.455,109.789
55,60,30.595,60.455,109.524
55,61,30.605,60.455,108.961
55,62,30.615,60.455,108.212
55,63,30.625,60.455,107.431
55,64,30.635,60.455,106.776
55,65,30.645,60.455,106.379
55,66,30.655,60.455,106.322
55,67,30.665,60.455,106.617
55,68,30.675,60.455,107.202
55,69,30.685,60.455,107.96
55,70,30.695,60.455,108.737
55,71,30.705,60.455,109.375
55,72,30.715,60.455,109.744
55,73,30.725,60.455,109.769
55,74,30.735,60.455,109.446
55,75,30.745,60.455,108.84
55,76,30.755,60.455,108.074
55,77,30.765,60.455,107.304
55,78,30.775,60.455,106.686
55,79,30.785,60.455,106.346
55,80,30.795,60.455,106.352
55,81,30.805,60.455,106.704
55,82,30.815,60.455,107.33
55,83,30.825,60.455,108.104
55,84,30.835,60.455,108.867
55,85,30.845,60.455,109.465
55,86,30.855,60.455,109.777
55,87,30.865,60.455,109.739
55,88,30.875,60.455,109.359
55,89,30.885,60.455,108.715
55,90,30.895,60.455,107.936
55,91,30.905,60.455,107.182
55,92,30.915,60.455,106.605
55,93,30.925,60.455,106.323
55,94,30.935,60.455,106.393
55,95,30.945,60.455,106.801
55,96,30.955,60.455,107.463
55,97,30.965,60.455,108.247
55,98,30.975,60.455,108.991
55,99,30.985,60.455,109.546
55,100,30.995,60.455,109.799
56,1,30.005,60.445,108.48
56,2,30.015,60.445,109.092
56,3,30.025,60.445,109.424
56,4,30.035,60.445,109.409
56,5,30.045,60.445,109.048
56,6,30.055,60.445,108.417
56,7,30.065,60.445,107.642
56,8,30.075,60.445,106.882
56,9,30.085,60.445,106.29
56,10,30.095,60.445,105.987
56,11,30.105,60.445,106.035
56,12,30.115,60.445,106.424
56,13,30.125,60.445,107.074
56,14,30.135,60.445,107.854
56,15,30.145,60.445,108.606
56,16,30.155,60.445,109.177
56,17,30.165,60.445,109.45
56,18,30.175,60.445,109.371
56,19,30.185,60.445,108.956
56,20,30.195,60.445,108.288
56,21,30.205,60.445,107.504
56,22,30.215,60.445,106.763
56,23,30.225,60.445,106.215
56,24,30.235,60.445,105.972
56,25,30.245,60.445,106.083
56,26,30.255,60.445,106.525
56,27,30.265,60.445,107.209
56,28,30.275,60.445,107.997
56,29,30.285,60.445,108.727
56,30,30.295,60.445,109.252
56,31,30.305,60.445,109.465
56,32,30.315,60.445,109.323
56,33,30.325,60.445,108.855
56,34,30.335,60.445,108.156
56,35,30.345,60.445,107.368
56,36,30.355,60.445,106.651
56,37,30.365,60.445,106.15
56,38,30.375,60.445,105.968
56,39,30.385,60.445,106.141
56,40,30.395,60.445,106.635
56,41,30.405,60.445,107.348
56,42,30.415,60.445,108.137
56,43,30.425,60.445,108.841
56,44,30.435,60.445,109.317
56,45,30.445,60.445,109.468
56,46,30.455,60.445,109.265
56,47,30.465,60.445,108.747
56,48,30.475,60.445,108.021
56,49,30.485,60.445,107.234
56,50,30.495,60.445,106.545
56,51,30.505,60.445,106.095
56,52,30.515,60.445,105.975
56,53,30.525,60.445,106.21
56,54,30.535,60.445,106.751
56,55,30.545,60.445,107.489
56,56,30.555,60.445,108.275
56,57,30.565,60.445,108.948
56,58,30.575,60.445,109.371
56,59,30.585,60.445,109.46
56,60,30.595,60.445,109.196
56,61,30.605,60.445,108.632
56,62,30.615,60.445,107.884
56,63,30.625,60.445,107.103
56,64,30.635,60.445,106.447
56,65,30.645,60.445,106.051
56,66,30.655,60.445,105.994
56,67,30.665,60.445,106.288
56,68,30.675,60.445,106.874
56,69,30.685,60.445,107.632
56,70,30.695,60.445,108.409
56,71,30.705,60.445,109.046
56,72,30.715,60.445,109.416
56,73,30.725,60.445,109.441
56,74,30.735,60.445,109.118
56,75,30.745,60.445,108.512
56,76,30.755,60.445,107.746
56,77,30.765,60.445,106.976
56,78,30.775,60.445,106.358
56,79,30.785,60.445,106.017
56,80,30.795,60.445,106.024
56,81,30.805,60.445,106.376
56,82,30.815,60.445,107.002
56,83,30.825,60.445,107.775
56,84,30.835,60.445,108.539
56,85,30.845,60.445,109.137
56,86,30.855,60.445,109.449
56,87,30.865,60.445,109.411
56,88,30.875,60.445,109.031
56,89,30.885,60.445,108.386
56,90,30.895,60.445,107.608
56,91,30.905,60.445,106.854
56,92,30.915,60.445,106.277
56,93,30.925,60.445,105.995
56,94,30.935,60.445,106.065
56,95,30.945,60.445,106.472
56,96,30.955,60.445,107.135
56,97,30.965,60.445,107.918
56,98,30.975,60.445,108.663
56,99,30.985,60.445,109.218
56,100,30.995,60.445,109.471
57,1,30.005,60.435,108.19
57,2,30.015,60.435,108.802
57,3,30.025,60.435,109.134
57,4,30.035,60.435,109.119
57,5,30.045,60.435,108.758
57,6,30.055,60.435,108.127
57,7,30.065,60.435,107.352
57,8,30.075,60.435,106.592
57,9,30.085,60.435,106.0
57,10,30.095,60.435,105.697
57,11,30.105,60.435,105.745
57,12,30.115,60.435,106.134
57,13,30.125,60.435,106.784
57,14,30.135,60.435,107.564
57,15,30.145,60.435,108.316
57,16,30.155,60.435,108.887
57,17,30.165,60.435,109.16
57,18,30.175,60.435,109.081
57,19,30.185,60.435,108.666
57,20,30.195,60.435,107.998
57,21,30.205,60.435,107.214
57,22,30.215,60.435,106.473
57,23,30.225,60.435,105.925
57,24,30.235,60.435,105.682
57,25,30.245,60.435,105.793
57,26,30.255,60.435,106.235
57,27,30.265,60.435,106.92
57,28,30.275,60.435,107.707
57,29,30.285,60.435,108.437
57,30,30.295,60.435,108.962
57,31,30.305,60.435,109.175
57,32,30.315,60.435,109.033
57,33,30.325,60.435,108.565
57,34,30.335,60.435,107.866
57,35,30.345,60.435,107.078
57,36,30.355,60.435,106.361
57,37,30.365,60.435,105.86
57,38,30.375,60.435,105.678
57,39,30.385,60.435,105.851
57,40,30.395,60.435,106.345
57,41,30.405,60.435,107.058
57,42,30.415,60.435,107.847
57,43,30.425,60.435,108.551
57,44,30.435,60.435,109.027
57,45,30.445,60.435,109.178
57,46,30.455,60.435,108.975
57,47,30.465,60.435,108.457
57,48,30.475,60.435,107.731
57,49,30.485,60.435,106.944
57,50,30.495,60.435,106.255
57,51,30.505,60.435,105.805
57,52,30.515,60.435,105.685
57,53,30.525,60.435,105.92
57,54,30.535,60.435,106.461
57,55,30.545,60.435,107.2
57,56,30.555,60.435,107.985
57,57,30.565,60.435,108.658
57,58,30.575,60.435,109.082
57,59,30.585,60.435,109.17
57,60,30.595,60.435,108.906
57,61,30.605,60.435,108.343
57,62,30.615,60.435,107.594
57,63,30.625,60.435,106.813
57,64,30.635,60.435,106.157
57,65,30.645,60.435,105.761
57,66,30.655,60.435,105.704
57,67,30.665,60.435,105.998
57,68,30.675,60.435,106.584
57,69,30.685,60.435,107.342
57,70,30.695,60.435,108.119
57,71,30.705,60.435,108.757
57,72,30.715,60.435,109.126
57,73,30.725,60.435,109.151
57,74,30.735,60.435,108.828
57,75,30.745,60.435,108.222
57,76,30.755,60.435,107.456
57,77,30.765,60.435,106.686
57,78,30.775,60.435,106.068
57,79,30.785,60.435,105.727
57,80,30.795,60.435,105.734
57,81,30.805,60.435,106.086
57,82,30.815,60.435,106.712
57,83,30.825,60.435,107.485
57,84,30.835,60.435,108.249
57,85,30.845,60.435,108.847
57,86,30.855,60.435,109.159
57,87,30.865,60.435,109.121
57,88,30.875,60.435,108.741
57,89,30.885,60.435,108.096
57,90,30.895,60.435,107.318
57,91,30.905,60.435,106.564
57,92,30.915,60.435,105.987
57,93,30.925,60.435,105.705
57,94,30.935,60.435,105.775
57,95,30.945,60.435,106.182
57,96,30.955,60.435,106.845
57,97,30.965,60.435,107.628
57,98,30.975,60.435,108.373
57,99,30.985,60.435,108.928
57,100,30.995,60.435,109.181
58,1,30.005,60.425,107.978
58,2,30.015,60.425,108.59
58,3,30.025,60.425,108.922
58,4,30.035,60.425,108.907
58,5,30.045,60.425,108.546
58,6,30.055,60.425,107.915
58,7,30.065,60.425,107.14
58,8,30.075,60.425,106.38
58,9,30.085,60.425,105.788
58,10,30.095,60.425,105.485
58,11,30.105,60.425,105.533
58,12,30.115,60.425,105.922
58,13,30.125,60.425,106.572
58,14,30.135,60.425,107.352
58,15,30.145,60.425,108.104
58,16,30.155,60.425,108.675
58,17,30.165,60.425,108.948
58,18,30.175,60.425,108.869
58,19,30.185,60.425,108.454
58,20,30.195,60.425,107.786
58,21,30.205,60.425,107.002
58,22,30.215,60.425,106.261
58,23,30.225,60.425,105.713
58,24,30.235,60.425,105.47
58,25,30.245,60.425,105.581
58,26,30.255,60.425,106.023
58,27,30.265,60.425,106.708
58,28,30.275,60.425,107.495
58,29,30.285,60.425,108.225
58,30,30.295,60.425,108.75
58,31,30.305,60.425,108.963
58,32,30.315,60.425,108.821
58,33,30.325,60.425,108.353
58,34,30.335,60.425,107.654
58,35,30.345,60.425,106.866
58,36,30.355,60.425,106.149
58,37,30.365,60.425,105.648
58,38,30.375,60.425,105.466
58,39,30.385,60.425,105.639
58,40,30.395,60.425,106.133
58,41,30.405,60.425,106.846
58,42,30.415,60.425,107.635
58,43,30.425,60.425,108.339
58,44,30.435,60.425,108.815
58,45,30.445,60.425,108.966
58,46,30.455,60.425,108.763
58,47,30.465,60.425,108.245
58,48,30.475,60.425,107.519
58,49,30.485,60.425,106.732
58,50,30.495,60.425,106.043
58,51,30.505,60.425,105.593
58,52,30.515,60.425,105.473
58,53,30.525,60.425,105.708
58,54,30.535,60.425,106.249
58,55,30.545,60.425,106.987
58,56,30.555,60.425,107.773
58,57,30.565,60.425,108.446
58,58,30.575,60.425,108.87
58,59,30.585,60.425,108.958
58,60,30.595,60.425,108.694
58,61,30.605,60.425,108.13
58,62,30.615,60.425,107.382
58,63,30.625,60.425,106.601
58,64,30.635,60.425,105.945
58,65,30.645,60.425,105.549
58,66,30.655,60.425,105.492
58,67,30.665,60.425,105.786
58,68,30.675,60.425,106.372
58,69,30.685,60.425,107.13
58,70,30.695,60.425,107.907
58,71,30.705,60.425,108.545
58,72,30.715,60.425,108.914
58,73,30.725,60.425,108.939
58,74,30.735,60.425,108.616
58,75,30.745,60.425,108.01
58,76,30.755,60.425,107.244
58,77,30.765,60.425,106.474
58,78,30.775,60.425,105.856
58,79,30.785,60.425,105.515
58,80,30.795,60.425,105.522
58,81,30.805,60.425,105.874
58,82,30.815,60.425,106.5
58,83,30.825,60.425,107.273
58,84,30.835,60.425,108.037
58,85,30.845,60.425,108.635
58,86,30.855,60.425,108.947
58,87,30.865,60.425,108.909
58,88,30.875,60.425,108.529
58,89,30.885,60.425,107.884
58,90,30.895,60.425,107.106
58,91,30.905,60.425,106.352
58,92,30.915,60.425,105.775
58,93,30.925,60.425,105.493
58,94,30.935,60.425,105.563
58,95,30.945,60.425,105.97
58,96,30.955,60.425,106.633
58,97,30.965,60.425,107.416
58,98,30.975,60.425,108.161
58,99,30.985,60.425,108.716
58,100,30.995,60.425,108.969
59,1,30.005,60.415,107.872
59,2,30.015,60.415,108.485
59,3,30.025,60.415,108.817
59,4,30.035,60.415,108.801
59,5,30.045,60.415,108.441
59,6,30.055,60.415,107.809
59,7,30.065,60.415,107.035
59,8,30.075,60.415,106.274
59,9,30.085,60.415,105.682
59,10,30.095,60.415,105.38
59,11,30.105,60.415,105.428
59,12,30.115,60.415,105.816
59,13,30.125,60.415,106.466
59,14,30.135,60.415,107.247
59,15,30.145,60.415,107.999
59,16,30.155,60.415,108.569
59,17,30.165,60.415,108.843
59,18,30.175,60.415,108.764
59,19,30.185,60.415,108.348
59,20,30.195,60.415,107.681
59,21,30.205,60.415,106.897
59,22,30.215,60.415,106.156
59,23,30.225,60.415,105.608
59,24,30.235,60.415,105.365
59,25,30.245,60.415,105.475
59,26,30.255,60.415,105.918
59,27,30.265,60.415,106.602
59,28,30.275,60.415,107.389
59,29,30.285,60.415,108.119
59,30,30.295,60.415,108.644
59,31,30.305,60.415,108.857
59,32,30.315,60.415,108.716
59,33,30.325,60.415,108.248
59,34,30.335,60.415,107.549
59,35,30.345,60.415,106.76
59,36,30.355,60.415,106.043
59,37,30.365,60.415,105.543
59,38,30.375,60.415,105.361
59,39,30.385,60.415,105.534
59,40,30.395,60.415,106.027
59,41,30.405,60.415,106.741
59,42,30.415,60.415,107.529
59,43,30.425,60.415,108.233
59,44,30.435,60.415,108.709
59,45,30.445,60.415,108.861
59,46,30.455,60.415,108.657
59,47,30.465,60.415,108.14
59,48,30.475,60.415,107.413
59,49,30.485,60.415,106.626
59,50,30.495,60.415,105.938
59,51,30.505,60.415,105.488
59,52,30.515,60.415,105.368
59,53,30.525,60.415,105.602
59,54,30.535,60.415,106.144
59,55,30.545,60.415,106.882
59,56,30.555,60.415,107.667
59,57,30.565,60.415,108.34
59,58,30.575,60.415,108.764
59,59,30.585,60.415,108.853
59,60,30.595,60.415,108.589
59,61,30.605,60.415,108.025
59,62,30.615,60.415,107.276
59,63,30.625,60.415,106.495
59,64,30.635,60.415,105.84
59,65,30.645,60.415,105.443
59,66,30.655,60.415,105.386
59,67,30.665,60.415,105.681
59,68,30.675,60.415,106.266
59,69,30.685,60.415,107.025
59,70,30.695,60.415,107.801
59,71,30.705,60.415,108.439
59,72,30.715,60.415,108.808
59,73,30.725,60.415,108.834
59,74,30.735,60.415,108.51
59,75,30.745,60.415,107.904
59,76,30.755,60.415,107.138
59,77,30.765,60.415,106.368
59,78,30.775,60.415,105.75
59,79,30.785,60.415,105.41
59,80,30.795,60.415,105.416
59,81,30.805,60.415,105.768
59,82,30.815,60.415,106.395
59,83,30.825,60.415,107.168
59,84,30.835,60.415,107.931
59,85,30.845,60.415,108.529
59,86,30.855,60.415,108.841
59,87,30.865,60.415,108.803
59,88,30.875,60.415,108.423
59,89,30.885,60.415,107.779
59,90,30.895,60.415,107.0
59,91,30.905,60.415,106.246
59,92,30.915,60.415,105.669
59,93,30.925,60.415,105.387
59,94,30.935,60.415,105.457
59,95,30.945,60.415,105.865
59,96,30.955,60.415,106.528
59,97,30.965,60.415,107.311
59,98,30.975,60.415,108.056
59,99,30.985,60.415,108.611
59,100,30.995,60.415,108.863
60,1,30.005,60.405,107.887
60,2,30.015,60.405,108.5
60,3,30.025,60.405,108.832
60,4,30.035,60.405,108.816
60,5,30.045,60.405,108.456
60,6,30.055,60.405,107.825
60,7,30.065,60.405,107.05
60,8,30.075,60.405,106.289
60,9,30.085,60.405,105.698
60,10,30.095,60.405,105.395
60,11,30.105,60.405,105.443
60,12,30.115,60.405,105.831
60,13,30.125,60.405,106.482
60,14,30.135,60.405,107.262
60,15,30.145,60.405,108.014
60,16,30.155,60.405,108.584
60,17,30.165,60.405,108.858
60,18,30.175,60.405,108.779
60,19,30.185,60.405,108.364
60,20,30.195,60.405,107.696
60,21,30.205,60.405,106.912
60,22,30.215,60.405,106.171
60,23,30.225,60.405,105.623
60,24,30.235,60.405,105.38
60,25,30.245,60.405,105.491
60,26,30.255,60.405,105.933
60,27,30.265,60.405,106.617
60,28,30.275,60.405,107.404
60,29,30.285,60.405,108.135
60,30,30.295,60.405,108.659
60,31,30.305,60.405,108.873
60,32,30.315,60.405,108.731
60,33,30.325,60.405,108.263
60,34,30.335,60.405,107.564
60,35,30.345,60.405,106.776
60,36,30.355,60.405,106.058
60,37,30.365,60.405,105.558
60,38,30.375,60.405,105.376
60,39,30.385,60.405,105.549
60,40,30.395,60.405,106.043
60,41,30.405,60.405,106.756
60,42,30.415,60.405,107.545
60,43,30.425,60.405,108.249
60,44,30.435,60.405,108.725
60,45,30.445,60.405,108.876
60,46,30.455,60.405,108.672
60,47,30.465,60.405,108.155
60,48,30.475,60.405,107.429
60,49,30.485,60.405,106.642
60,50,30.495,60.405,105.953
60,51,30.505,60.405,105.503
60,52,30.515,60.405,105.383
60,53,30.525,60.405,105.618
60,54,30.535,60.405,106.159
60,55,30.545,60.405,106.897
60,56,30.555,60.405,107.683
60,57,30.565,60.405,108.355
60,58,30.575,60.405,108.779
60,59,30.585,60.405,108.868
60,60,30.595,60.405,108.604
60,61,30.605,60.405,108.04
60,62,30.615,60.405,107.292
60,63,30.625,60.405,106.511
60,64,30.635,60.405,105.855
60,65,30.645,60.405,105.459
60,66,30.655,60.405,105.402
60,67,30.665,60.405,105.696
60,68,30.675,60.405,106.282
60,69,30.685,60.405,107.04
60,70,30.695,60.405,107.817
60,71,30.705,60.405,108.454
60,72,30.715,60.405,108.823
60,73,30.725,60.405,108.849
60,74,30.735,60.405,108.526
60,75,30.745,60.405,107.92
60,76,30.755,60.405,107.154
60,77,30.765,60.405,106.384
60,78,30.775,60.405,105.765
60,79,30.785,60.405,105.425
60,80,30.795,60.405,105.432
60,81,30.805,60.405,105.784
60,82,30.815,60.405,106.41
60,83,30.825,60.405,107.183
60,84,30.835,60.405,107.946
60,85,30.845,60.405,108.545
60,86,30.855,60.405,108.856
60,87,30.865,60.405,108.819
60,88,30.875,60.405,108.439
60,89,30.885,60.405,107.794
60,90,30.895,60.405,107.016
60,91,30.905,60.405,106.261
60,92,30.915,60.405,105.685
60,93,30.925,60.405,105.403
60,94,30.935,60.405,105.472
60,95,30.945,60.405,105.88
60,96,30.955,60.405,106.543
60,97,30.965,60.405,107.326
60,98,30.975,60.405,108.071
60,99,30.985,60.405,108.626
60,100,30.995,60.405,108.878
61,1,30.005,60.395,108.022
61,2,30.015,60.395,108.634
61,3,30.025,60.395,108.966
61,4,30.035,60.395,108.951
61,5,30.045,60.395,108.59
61,6,30.055,60.395,107.959
61,7,30.065,60.395,107.184
61,8,30.075,60.395,106.424
61,9,30.085,60.395,105.832
61,10,30.095,60.395,105.529
61,11,30.105,60.395,105.577
61,12,30.115,60.395,105.965
61,13,30.125,60.395,106.616
61,14,30.135,60.395,107.396
61,15,30.145,60.395,108.148
61,16,30.155,60.395,108.719
61,17,30.165,60.395,108.992
61,18,30.175,60.395,108.913
61,19,30.185,60.395,108.498
61,20,30.195,60.395,107.83
61,21,30.205,60.395,107.046
61,22,30.215,60.395,106.305
61,23,30.225,60.395,105.757
61,24,30.235,60.395,105.514
61,25,30.245,60.395,105.625
61,26,30.255,60.395,106.067
61,27,30.265,60.395,106.751
61,28,30.275,60.395,107.539
61,29,30.285,60.395,108.269
61,30,30.295,60.395,108.794
61,31,30.305,60.395,109.007
61,32,30.315,60.395,108.865
61,33,30.325,60.395,108.397
61,34,30.335,60.395,107.698
61,35,30.345,60.395,106.91
61,36,30.355,60.395,106.193
61,37,30.365,60.395,105.692
61,38,30.375,60.395,105.51
61,39,30.385,60.395,105.683
61,40,30.395,60.395,106.177
61,41,30.405,60.395,106.89
61,42,30.415,60.395,107.679
61,43,30.425,60.395,108.383
61,44,30.435,60.395,108.859
61,45,30.445,60.395,109.01
61,46,30.455,60.395,108.807
61,47,30.465,60.395,108.289
61,48,30.475,60.395,107.563
61,49,30.485,60.395,106.776
61,50,30.495,60.395,106.087
61,51,30.505,60.395,105.637
61,52,30.515,60.395,105.517
61,53,30.525,60.395,105.752
61,54,30.535,60.395,106.293
61,55,30.545,60.395,107.031
61,56,30.555,60.395,107.817
61,57,30.565,60.395,108.49
61,58,30.575,60.395,108.913
61,59,30.585,60.395,109.002
61,60,30.595,60.395,108.738
61,61,30.605,60.395,108.174
61,62,30.615,60.395,107.426
61,63,30.625,60.395,106.645
61,64,30.635,60.395,105.989
61,65,30.645,60.395,105.593
61,66,30.655,60.395,105.536
61,67,30.665,60.395,105.83
61,68,30.675,60.395,106.416
61,69,30.685,60.395,107.174
61,70,30.695,60.395,107.951
61,71,30.705,60.395,108.588
61,72,30.715,60.395,108.957
61,73,30.725,60.395,108.983
61,74,30.735,60.395,108.66
61,75,30.745,60.395,108.054
61,76,30.755,60.395,107.288
61,77,30.765,60.395,106.518
61,78,30.775,60.395,105.9
61,79,30.785,60.395,105.559
61,80,30.795,60.395,105.566
61,81,30.805,60.395,105.918
61,82,30.815,60.395,106.544
61,83,30.825,60.395,107.317
61,84,30.835,60.395,108.081
61,85,30.845,60.395,108.679
61,86,30.855,60.395,108.991
61,87,30.865,60.395,108.953
61,88,30.875,60.395,108.573
61,89,30.885,60.395,107.928
61,90,30.895,60.395,107.15
61,91,30.905,60.395,106.395
61,92,30.915,60.395,105.819
61,93,30.925,60.395,105.537
61,94,30.935,60.395,105.607
61,95,30.945,60.395,106.014
61,96,30.955,60.395,106.677
61,97,30.965,60.395,107.46
61,98,30.975,60.395,108.205
61,99,30.985,60.395,108.76
61,100,30.995,60.395,109.013
62,1,30.005,60.385,108.256
62,2,30.015,60.385,108.869
62,3,30.025,60.385,109.201
62,4,30.035,60.385,109.185
62,5,30.045,60.385,108.825
62,6,30.055,60.385,108.193
62,7,30.065,60.385,107.419
62,8,30.075,60.385,106.658
62,9,30.085,60.385,106.067
62,10,30.095,60.385,105.764
62,11,30.105,60.385,105.812
62,12,30.115,60.385,106.2
62,13,30.125,60.385,106.851
62,14,30.135,60.385,107.631
62,15,30.145,60.385,108.383
